Generation 	 PType 	 Hamming Distance 	 PVariance 	 Hamming Distance Ratio 	 Avg Fitness 	 Best Fitness 
0	22	499119	4,1925524882133454E7	0,8665263888888888	21836,835713706634	19720,014804132497
1	21	387304	1,444183389130165E7	0,6724038194444445	20718,724873242514	19167,285867123697
2	17	246250	9480234,680997798	0,42751770833333336	20004,75047929854	18926,155290198563
3	16	183260	4226363,455931256	0,3181597222222222	19455,074474718283	18925,537708812546
4	14	131264	1138756,4791279337	0,22788993055555556	19114,510477874323	18871,39050093889
5	10	66902	164678,68442981658	0,11615	18955,08336553907	18855,107890689116
6	5	45321	65390,49237102208	0,07868368055555555	18904,604707757273	18849,144758781786
7	5	32296	9889,271718240949	0,05606979166666667	18865,367212654714	18837,078835491953
8	4	18064	5904,73206069054	0,031361458333333335	18849,626061874565	18833,73851363324
9	3	7615	1385,8454134394146	0,013221875	18840,557671622497	18833,705557851797
10	2	1903	230,08665595370945	0,003304513888888889	18836,6742240093	18833,705557851797
11	1	1781	336,92600373828805	0,0030934027777777774	18835,10227864513	18833,705557851797
12	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
13	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
14	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
15	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
16	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
17	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
18	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
19	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
20	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
21	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
22	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
23	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
24	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
25	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
26	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
27	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
28	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
29	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
30	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
31	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
32	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
33	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
34	1	0	1,4558378780933287E-21	0,0	18833,705557851797	18833,705557851797
